ride_name,ride_id,bike,ride_distance,ride_moving_time,ride_elapsed_time,ride_elevation_gain,ride_start_time,segment_id
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8425906
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,704970
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,11448397
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13064618
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13246326
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12949782
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,10682752
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16977676
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,948744
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,5322680
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8890999
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8304907
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2427075
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,1973049
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12787784
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12949827
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8634166
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13064631
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,21644102
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13214282
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2464673
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12147841
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,11434800
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,17907333
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12723986
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16502900
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,10927437
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,1648910
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,11444041
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,5775597
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,7653828
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16640323
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2996715
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13064650
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16375183
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,10843562
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,5738902
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2152862
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,7031064
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12949864
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,18849217
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16640332
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,4939820
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,17430242
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13242121
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,5133052
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16669664
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13389559
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,16526923
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13389761
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,5394210
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,9337338
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,6141279
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13065270
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13214288
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,3642977
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,13389834
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8293414
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,17221302
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2257948
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,12514646
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,9817884
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,6996362
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2663292
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,7431006
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,8227562
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,662326
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,22048276
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,6135457
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,2399230
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,968681
GiddyUp,1846973950,Space Unicorn,62947.50 m,0 days 05:20:25.000000000,0 days 08:13:39.000000000,1521.50 m,2018-09-16 09:51:46,991763
Early Release Day,1856881439,Space Unicorn,3143.00 m,0 days 00:29:28.000000000,0 days 01:44:16.000000000,62.70 m,2018-09-21 13:03:22,1595279
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,16598571
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,17785283
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,16598571
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,10181991
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,1436925
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,21064454
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,9783371
“Awesome Aspens”,1859072261,Space Unicorn,9598.60 m,0 days 01:27:04.000000000,0 days 02:09:11.000000000,147.70 m,2018-09-22 11:34:01,21210862
Back home,1867926709,Space Unicorn,6210.10 m,0 days 00:24:14.000000000,0 days 00:28:22.000000000,94.30 m,2018-09-26 16:42:17,5848542
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,4290397
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,667902
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,21297823
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,9683849
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,7270941
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,7316403
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,20787062
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,1526120
Aspens Gold,1873534383,Space Unicorn,15449.60 m,0 days 01:39:00.000000000,0 days 01:59:31.000000000,422.70 m,2018-09-27 10:42:10,2552469
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,8953207
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,16036959
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,1609329
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,15067648
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,15765369
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,15131123
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,5122055
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,1450601
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,12243501
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,4593032
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,4327806
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,3244393
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,642127
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,748
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,5678229
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,20810028
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,5676572
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,11825855
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,1946421
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,7468153
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,4784293
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,7444925
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,7468822
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,7662910
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,16437352
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,16437346
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,16437329
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,6023052
GM scenery,1874076659,Space Unicorn,18981.60 m,0 days 01:40:20.000000000,0 days 02:04:45.000000000,460.40 m,2018-09-29 15:36:40,2387058
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12507177
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,1999511
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,926337
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,4223201
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,13158898
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,21917535
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14481210
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,5906953
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,15065550
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,8147221
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12702006
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,5446501
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,15517486
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,7340555
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,16465695
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,18593606
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,922612
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,21279598
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,2489230
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12350917
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14907947
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,10167672
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,10167679
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,13183975
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14942805
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,8486484
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,18377455
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12461460
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,10167694
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,13184057
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14820681
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,17728137
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12435661
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,13684955
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12435745
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12455844
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,20628160
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14336433
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,14820709
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,18625385
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,2419084
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,1196264
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,12703062
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,2613864
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,2655997
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,8351229
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,17244218
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,18214816
Buff Time!,1882395251,Space Unicorn,40268.50 m,0 days 03:19:12.000000000,0 days 03:30:27.000000000,953.70 m,2018-10-03 09:31:18,17662757
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,645355
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,9322510
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,10856212
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,17186234
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,14716360
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,794216
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,646769
Hero dirt and ice pack,1909123347,Space Unicorn,11077.40 m,0 days 01:20:41.000000000,0 days 01:24:47.000000000,381.90 m,2018-10-16 13:10:39,7175332
