,segment_id,mean,median,std
0,649639.0,497.82,485.0,38.827150294607
1,664486.0,449.0,457.0,22.759613353482084
2,665783.0,1214.1333333333334,1207.0,77.69844843295708
3,665788.0,1340.357142857143,1325.0,96.17737121950192
4,667394.0,2954.0,2940.5,153.58710883404245
5,710384.0,296.06666666666666,294.0,22.962191145929914
6,710386.0,274.58620689655174,229.0,161.43633681495953
7,991772.0,239.5072463768116,219.0,53.97171110557768
8,1358375.0,218.0,212.0,17.87837698551979
9,1395252.0,469.59090909090907,460.0,39.579217561871
10,1441974.0,224.1851851851852,206.5,47.32827597163442
11,1556044.0,1348.923076923077,1334.0,104.42034987230996
12,1556054.0,1352.5384615384614,1334.0,103.43382528466088
13,1732277.0,337.0,339.5,73.56629663099808
14,663104.0,616.7671232876712,600.0,50.50119232227197
15,2013993.0,279.6279069767442,274.0,24.034880908180433
16,663110.0,656.9285714285714,643.0,50.44487460733409
17,2385523.0,1365.1538461538462,1346.0,106.30279405391299
18,979002.0,142.05494505494505,139.0,9.878784724567273
19,991763.0,143.99107142857142,139.5,18.125798275876157
20,1652720.0,65.34042553191489,62.0,8.918726642593413
21,1284311.0,105.05882352941177,98.0,17.17289447059726
22,2575203.0,97.59677419354838,91.0,16.94531972439336
23,2557879.0,143.6,141.0,7.761443164772903
24,2707407.0,678.1714285714286,675.0,30.63749869898997
25,2727331.0,176.43333333333334,165.5,22.56056047373134
26,2835549.0,384.0,384.0,0.0
27,3133307.0,480.3673469387755,469.0,36.733287954955436
28,2877431.0,68.70454545454545,66.0,9.550296391056394
29,3244700.0,2739.5384615384614,2700.0,161.9243011099348
30,3334079.0,286.5777777777778,282.0,25.139158377929384
31,627810.0,996.3333333333334,1019.0,45.382326466980025
32,641183.0,1578.8,1532.0,142.5852727317937
33,693333.0,1555.4,1510.0,138.6457355997652
34,711973.0,1943.75,1879.0,194.26962577819518
35,744443.0,2102.0,2102.0,0.0
36,944083.0,636.0,614.0,78.3198569968051
37,1588007.0,1004.3333333333334,1035.0,49.13473539383541
38,1602173.0,810.0,802.0,46.88283267892417
39,2556452.0,437.5,421.0,46.00271731104588
40,2998869.0,129.0,127.5,7.905694150420948
41,3326764.0,1515.75,1492.0,114.64374165212857
42,3326810.0,1504.0,1482.0,116.00431026474836
43,3384870.0,666.25,672.0,73.91676061624995
44,644379.0,880.38,865.5,89.73625577212367
45,1132849.0,771.7619047619048,751.5,59.82506622439154
46,1267361.0,382.21153846153845,354.5,69.02099361188304
47,2192950.0,1060.421052631579,1007.0,146.20256884109142
48,641544.0,1162.6666666666667,1123.0,106.53220691936833
49,2625554.0,262.280701754386,244.0,46.343778092950025
50,656310.0,121.92307692307692,117.0,10.787895912774284
51,665792.0,691.9090909090909,675.0,44.82786176121547
52,766268.0,506.33846153846156,496.0,40.59263931877188
53,880654.0,426.6666666666667,437.0,22.065558884580486
54,2313536.0,1196.111111111111,1157.0,113.46212725393286
55,2519485.0,321.6363636363636,314.0,21.03362125599146
56,673840.0,1626.5,1528.5,399.22744144159225
57,769120.0,369.90909090909093,362.0,26.788581507305565
58,1209340.0,454.6666666666667,455.0,34.20526275297414
59,1304545.0,1829.157894736842,1711.0,410.63407492596707
60,1378986.0,154.1818181818182,152.5,13.92067254003707
61,1390463.0,1440.2631578947369,1401.0,101.485722151217
62,1447404.0,1265.85,1238.0,102.97440215898318
63,1712156.0,2189.3529411764707,2056.0,426.76139375209635
64,2411977.0,654.0,654.0,16.0
65,2429809.0,630.5,610.5,40.049968789001575
66,2489230.0,601.3333333333334,595.0,22.211108331943574
67,2577343.0,541.0,541.0,17.0
68,2648344.0,344.2631578947368,340.0,23.343751796196724
69,651526.0,888.6666666666666,877.0,80.03471469028646
70,673850.0,590.3333333333334,553.0,55.649698012557884
71,687647.0,467.0,467.0,50.0
72,1181194.0,457.3333333333333,442.0,33.6386021641143
73,1185188.0,1344.3333333333333,1315.0,135.5023575030667
74,1419298.0,645.5,645.5,45.5
75,1419317.0,708.0,654.0,112.80366424308505
76,1543962.0,866.0,846.0,41.66533331199932
77,1639687.0,629.0,629.0,33.0
78,1654110.0,6986.5,6986.5,574.5
79,2036231.0,411.6666666666667,401.0,31.137687061751322
80,2490645.0,1226.0,1203.0,118.29060261350716
81,2820773.0,665.0,623.0,65.13575566972925
82,656125.0,772.2727272727273,750.0,66.53787835660488
83,1159948.0,711.1904761904761,704.0,26.039565221333856
84,1303299.0,572.6190476190476,566.0,23.493618567148925
85,670271.0,1300.0,1300.0,43.0
86,1379314.0,457.6,428.0,57.63540578498602
87,1397217.0,1675.0,1675.0,513.0
88,2038619.0,145.8,139.0,14.661514246489002
89,756121.0,2240.0,2240.0,36.0
90,1691225.0,609.0,609.0,0.0
91,2373786.0,490.0,490.0,18.0
92,647818.0,1175.0,1173.0,17.204650534085253
93,648114.0,795.0,795.0,13.0
94,935201.0,152.0,152.0,0.0
95,1201200.0,30.6,30.0,3.8781438859330635
96,1319626.0,351.0,351.0,1.0
97,1335595.0,655.5,655.5,4.5
98,1425867.0,1286.3333333333333,1285.0,3.39934634239519
99,1489224.0,252.66666666666666,241.5,27.46310656539464
100,1636894.0,366.0,364.0,5.0990195135927845
101,2609760.0,62.4,60.0,8.12239701894295
102,3389841.0,756.0,747.0,23.338094752285727
103,730463.0,1592.5,1592.5,148.5
104,1397439.0,1744.0,1744.0,0.0
105,1398869.0,2393.0,2393.0,0.0
106,645355.0,1537.5416666666667,1485.0,187.07558911217325
107,646769.0,1427.6756756756756,1374.0,173.27388943426698
108,704970.0,602.5,605.5,35.556293395122054
109,794216.0,1440.7972972972973,1387.0,171.84145582088547
110,948744.0,584.8,578.0,51.61937620700196
111,1042067.0,590.280487804878,572.0,62.31827715891006
112,1214420.0,1475.6,1311.0,322.2127247642464
113,1666796.0,176.875,170.0,15.218717915777269
114,1666805.0,442.125,425.5,60.34781996891023
115,1666825.0,371.8,359.0,56.679449538611436
116,1873937.0,229.96296296296296,225.0,14.426009128272401
117,2257948.0,90.375,88.5,9.538573006482679
118,2663292.0,82.19047619047619,78.0,9.529997989401915
119,2697222.0,142.2962962962963,140.0,7.868431133637829
120,654093.0,3405.0,3295.0,159.11211979816832
121,764476.0,2107.6666666666665,2122.0,100.53302387220275
122,1685927.0,208.0,188.0,29.709706606876257
123,2225637.0,792.5,792.5,4.5
124,2225716.0,579.5,579.5,36.5
125,678941.0,992.0,992.0,0.0
126,1394675.0,242.16666666666666,243.5,55.66392208802954
127,1509669.0,1991.0,1991.0,0.0
128,1562614.0,740.4,571.0,261.2099538685308
129,1661522.0,1710.0,1710.0,169.0
130,1682212.0,86.66666666666667,80.0,11.61416759345623
131,1716039.0,933.5,933.5,80.5
132,1399904.0,580.25,589.5,31.283981524096323
133,1466750.0,758.5,749.0,43.39258769267704
134,1529496.0,1612.0,1657.0,134.139852392941
135,1529504.0,692.3333333333334,695.0,42.49967320135794
136,1572430.0,498.5,498.0,36.1420807370024
137,1572431.0,488.25,492.5,38.66765444140619
138,1572432.0,420.6666666666667,456.0,72.22803395419876
139,1815106.0,313.3333333333333,307.0,17.326921891156037
140,2130183.0,1064.6666666666667,1058.0,44.34210439550904
141,1646758.0,147.97727272727272,118.5,71.54416583683995
142,1646771.0,59.90909090909091,52.0,24.421319097179843
143,1355599.0,113.18181818181819,118.0,21.636745603962222
144,786.0,1418.5,1418.5,156.5
145,134907.0,2295.0,2295.0,17.0
146,650613.0,932.5,932.5,76.5
147,697199.0,806.0,806.0,0.0
148,1053303.0,2360.0,2360.0,171.0
149,1104478.0,1657.0,1657.0,123.0
150,1145547.0,1659.0,1659.0,0.0
151,1282775.0,3494.0,3494.0,280.0
152,1334765.0,7908.0,7908.0,0.0
153,1337691.0,3374.0,3374.0,0.0
154,1458183.0,1550.0,1550.0,0.0
155,1524738.0,1943.0,1943.0,0.0
156,1534400.0,1046.0,1035.0,75.92540198554543
157,1576577.0,4041.0,4041.0,0.0
158,1665737.0,8183.0,8183.0,0.0
159,1790705.0,1100.5,1100.5,104.5
160,2254659.0,316.0,316.0,21.0
161,2475164.0,559.5,559.5,18.5
162,2938927.0,1653.0,1653.0,195.0
163,690167.0,751.1666666666666,700.5,87.1386188144435
164,690168.0,694.1428571428571,650.0,83.09964512805192
165,690170.0,1074.8,1076.0,50.32454669443134
166,697704.0,693.0,693.0,0.0
167,697724.0,688.0,688.0,0.0
168,690171.0,1174.5,1147.0,73.93183797706281
169,697730.0,712.0,712.0,0.0
170,694612.0,1586.5,1586.5,19.5
171,1304682.0,105.0,96.5,15.381807436059
172,1304690.0,42.5,40.5,4.444097208657794
173,1304700.0,26.0,26.0,1.0
174,1575067.0,5195.0,5195.0,0.0
175,1309652.0,556.8571428571429,501.0,131.05879658865064
176,1582610.0,2867.5,2743.0,258.96862744355735
177,1334081.0,623.875,584.0,88.1127651081272
178,1582650.0,3000.25,2918.0,241.4998706003794
179,1649946.0,170.5,170.5,1.5
180,1666635.0,274.0,264.0,35.61299923182143
181,2283789.0,2265.0,2265.0,0.0
182,2891069.0,823.7777777777778,705.0,243.3350583399029
183,707019.0,4795.0,4795.0,0.0
184,729259.0,8107.0,8107.0,0.0
185,754342.0,7926.333333333333,7644.0,494.80927863392196
186,1573922.0,991.0,991.0,0.0
187,1702999.0,5193.0,5030.0,364.48959747387397
188,1758106.0,4774.0,4774.0,408.0
189,2305532.0,1051.0,1051.0,0.0
190,2344539.0,8024.0,8024.0,0.0
191,877185.0,297.2307692307692,299.0,39.7107887804074
192,1437496.0,248.4,233.0,28.246061672381867
193,1555449.0,138.92307692307693,137.0,20.394047164879108
194,642986.0,623.625,611.0,34.35090064321458
195,650913.0,1081.1818181818182,1063.0,79.81890660263187
196,654226.0,461.0,451.0,49.05099387372289
197,1167188.0,364.6923076923077,350.0,26.672903609885605
198,1167200.0,560.5,552.0,23.30057223903882
199,1172140.0,1321.4,1320.5,79.90143928616054
200,1172593.0,850.8,858.0,51.450558791912066
201,1184885.0,212.57142857142858,196.0,27.416664082046072
202,1202064.0,668.0,668.0,76.0
203,1323469.0,2312.7,2326.5,79.34740071357095
204,1472518.0,1565.5454545454545,1569.0,99.47440386749442
205,1561141.0,2961.1666666666665,2941.0,100.22045145023489
206,1698080.0,377.2,370.5,28.145337091603647
207,2629036.0,270.53333333333336,267.0,35.319242473316
208,2688534.0,155.46666666666667,156.0,11.735227119896553
209,2923247.0,218.14285714285714,219.0,8.492493684401056
210,3325273.0,444.0,437.5,22.511108368980857
211,656121.0,864.0,864.0,0.0
212,656122.0,950.0,950.0,144.0
213,656126.0,630.5,630.5,29.5
214,769109.0,1527.5,1527.5,191.5
215,769116.0,375.5,375.5,1.5
216,945481.0,593.5,593.5,42.5
217,1303779.0,2007.375,1996.5,92.9098185069802
218,1312514.0,1477.7142857142858,1504.0,66.81897567460969
219,1486522.0,2160.125,2173.0,106.21021313885026
220,2411992.0,824.4,827.5,45.24643632375925
221,2632631.0,594.5,594.5,5.5
222,638523.0,3230.5,3230.5,156.5
223,663894.0,1653.0,1653.0,44.0
224,831817.0,897.0,897.0,49.0
225,1474672.0,1459.5,1459.5,60.5
226,1601326.0,5423.0,5423.0,9.0
227,2276013.0,5273.0,5273.0,2.0
228,3326838.0,791.0,791.0,36.0
229,861.0,1097.7777777777778,1078.0,59.956980462435226
230,1161262.0,1282.6666666666667,1282.0,79.20577981154882
231,1371215.0,268.8333333333333,266.0,20.771909450558997
232,1595279.0,131.45945945945945,124.0,25.87035723548477
233,1704277.0,486.3809523809524,480.0,33.7871153103921
234,1704345.0,640.6153846153846,629.0,36.150409001917495
235,1704365.0,282.9230769230769,284.0,9.522940225190139
236,1704396.0,857.7222222222222,835.0,90.82878004217946
237,2358119.0,362.94444444444446,356.0,26.45220474369706
238,718349.0,154.75,155.5,9.065732182234372
239,1679362.0,73.38095238095238,66.0,14.958597433857513
240,1974679.0,273.2631578947368,266.0,28.38984641560051
241,2255375.0,230.8,228.0,6.013318551349163
242,2303114.0,1052.25,1046.5,12.813567028739499
243,2521308.0,113.2,110.0,6.574698979167539
244,2954345.0,565.0,565.0,0.0
245,648077.0,580.25,580.0,29.982286437161527
246,648078.0,521.4,523.0,28.5769137591868
247,752175.0,727.25,709.5,63.72352391385775
248,897277.0,1676.5,1650.0,118.7683319183471
249,1201536.0,354.3333333333333,333.0,30.980280466415696
250,1201543.0,413.0,408.5,31.061766423262753
251,1201567.0,785.75,788.0,32.44514601600677
252,1201577.0,61.55555555555556,61.0,7.440297352348092
253,1327902.0,109.11111111111111,109.0,10.948814694288899
254,1356588.0,157.125,156.0,5.8829733128750465
255,1595246.0,4052.8,4144.0,227.72913735400658
256,1595303.0,453.6,450.0,19.97932264450758
257,1611193.0,213.77777777777777,206.0,21.897629388577798
258,2657682.0,1643.0,1601.0,71.01173611922657
259,2675330.0,455.93333333333334,455.0,19.797193965026683
260,2692419.0,968.2222222222222,960.0,55.66921706288909
261,2266343.0,153.5,164.5,22.544400635190993
262,1013.0,911.5,911.5,13.5
263,637394.0,421.6666666666667,427.0,12.81492185782739
264,710004.0,1044.0,1044.0,0.0
265,1034305.0,137.0,138.0,5.756983337031396
266,1058492.0,262.0,262.0,14.0
267,1089868.0,642.4285714285714,642.0,31.194583517276307
268,1134846.0,99.0,99.0,0.816496580927726
269,1135920.0,98.0,98.0,9.0
270,1191682.0,362.0,362.0,3.0
271,1218891.0,299.5,296.0,17.684739183827393
272,1251411.0,128.8,127.0,7.025667228100119
273,1355595.0,47.0,44.0,5.059644256269407
274,1361275.0,1165.4,1118.0,127.96812103020034
275,1374007.0,821.5,821.5,47.5
276,1382554.0,665.75,656.0,26.93858756505248
277,1418328.0,260.6666666666667,262.0,3.39934634239519
278,1420006.0,2025.6666666666667,2033.0,14.817407180595247
279,1474910.0,171.5,171.5,0.5
280,1495999.0,40.333333333333336,39.0,1.8856180831641267
281,1723674.0,253.6,260.0,17.001176429882726
282,1773894.0,592.0,592.0,2.0
283,1994881.0,182.5,182.5,5.220153254455275
284,2149106.0,132.5,132.5,8.5
285,2231967.0,63.0,63.0,0.0
286,2287869.0,566.0,542.5,68.69983017931462
287,2308592.0,177.5,177.5,11.412712210513327
288,2376779.0,97.14285714285714,96.0,5.409741779646139
289,2427439.0,92.0,92.0,2.0
290,2556294.0,1812.0,1773.0,74.09116006650186
291,2607323.0,111.75,112.0,7.790218225441442
292,2608558.0,102.66666666666667,100.0,11.585431464655178
293,2632874.0,289.8,291.0,11.855800268223145
294,2701143.0,130.66666666666666,132.5,7.06320670013903
295,2708744.0,141.33333333333334,142.0,1.699673171197595
296,2709279.0,56.666666666666664,56.0,1.699673171197595
297,2730270.0,363.5,363.5,26.70139108200705
298,2766745.0,343.5,343.5,11.5
299,2766863.0,328.5,328.5,0.5
300,2834559.0,848.0,848.0,5.0
301,2891307.0,96.0,96.0,2.0
302,2891543.0,294.4,304.0,21.886982432487123
303,2915201.0,65.0,62.5,8.16496580927726
304,3075981.0,46.333333333333336,47.0,0.9428090415820634
305,3076065.0,76.33333333333333,77.0,1.699673171197595
306,3302222.0,945.6666666666666,948.0,4.784233364802441
307,728258.0,330.30555555555554,322.5,38.593191285254534
308,729646.0,432.0,432.0,0.0
309,729677.0,175.0,175.0,0.0
310,746174.0,162.0,162.0,6.0
311,923534.0,284.0,275.0,19.7668225248084
312,1099332.0,202.5,202.5,16.5
313,1158872.0,375.27272727272725,362.0,33.20211085592686
314,1247512.0,240.66666666666666,233.5,19.622832505924205
315,1405820.0,469.5,469.5,24.5
316,1409770.0,1213.4545454545455,1169.0,124.10286322707074
317,1428173.0,313.5,313.5,14.5
318,1493272.0,254.16666666666666,249.0,17.501587229607363
319,1555648.0,429.0,429.0,0.0
320,1563252.0,302.0,302.0,30.0
321,1769171.0,865.0,865.0,0.0
322,1835267.0,240.5,240.5,19.5
323,2305937.0,166.0,166.0,0.0
324,2490467.0,64.0,64.0,0.0
325,2490537.0,46.55555555555556,47.0,1.5713484026367721
326,2676552.0,129.0,129.0,0.0
327,2701098.0,284.5,284.5,37.5
328,2735844.0,628.0,628.0,0.0
329,2746753.0,466.0,466.0,43.0
330,2746783.0,497.0,497.0,28.0
331,640860.0,2746.5,2754.0,79.40770323673475
332,2764707.0,128.0,128.0,0.0
333,3339605.0,86.77777777777777,89.0,4.021546904634191
334,1308894.0,417.2857142857143,413.0,28.308071972063203
335,1472582.0,919.0,919.0,3.0
336,1684442.0,83.92307692307692,85.0,6.592087780193401
337,2230185.0,594.25,569.5,63.505413155100406
338,2231130.0,262.125,267.5,19.068544123765715
339,620527.0,756.25,754.0,48.038396101452015
340,805328.0,150.25,152.5,8.954747344286158
341,1651616.0,340.42857142857144,334.0,79.42446032526242
342,1815492.0,242.0,244.0,36.035696587847845
343,2502566.0,199.66666666666666,182.0,35.510561809129406
344,2521320.0,107.4,106.0,3.0066592756745814
345,2521344.0,337.77777777777777,331.0,83.6112403099777
346,2521410.0,184.33333333333334,184.0,10.208928554075703
347,2628414.0,185.72727272727272,184.0,7.174334420708676
348,2628416.0,83.75,84.0,4.437059837324712
349,2628423.0,104.5,104.5,1.8027756377319946
350,1360741.0,4908.8,4912.0,216.23172755171706
351,2280736.0,9653.25,9533.0,583.7813696068075
352,524836.0,755.0,755.0,0.0
353,609569.0,302.0,302.0,0.0
354,609683.0,1021.0,1021.0,0.0
355,614294.0,424.0,424.0,0.0
356,640858.0,427.0,427.0,0.0
357,733915.0,47.0,47.0,0.0
358,2819.0,749.0,749.0,59.0
359,589769.0,1589.5,1589.5,57.5
360,609567.0,449.0,449.0,0.0
361,611307.0,799.0,799.0,89.0
362,611309.0,145.0,143.0,4.320493798938574
363,611901.0,447.0,447.0,45.0
364,612093.0,165.0,165.0,11.0
365,789247.0,177.0,177.0,2.0
366,630574.0,285.0,285.0,0.0
367,648100.0,770.0,770.0,14.0
368,788126.0,652.0,652.0,26.0
369,823086.0,652.5,652.5,14.5
370,967041.0,3231.0,3231.0,0.0
371,976928.0,624.5,624.5,20.5
372,1400922.0,1614.0,1614.0,0.0
373,1006309.0,126.0,130.0,6.377042156569663
374,1019638.0,103.66666666666667,105.0,2.6246692913372702
375,1866789.0,424.0,424.0,0.0
376,1089847.0,100.66666666666667,100.0,0.9428090415820634
377,1099276.0,863.0,863.0,10.0
378,2326209.0,1023.0,1023.0,0.0
379,1181077.0,55.5,55.5,0.5
380,1266264.0,233.0,233.0,0.0
381,1281654.0,384.0,384.0,0.0
382,1333570.0,280.0,280.0,0.0
383,1351393.0,484.5,484.5,22.5
384,1482919.0,852.5,852.5,11.5
385,1540069.0,110.5,110.5,8.5
386,1727888.0,647.0,647.0,56.0
387,2784593.0,275.0,275.0,0.0
388,3124377.0,255.0,255.0,0.0
389,2353093.0,99.42857142857143,96.0,16.26439707597235
390,773954.0,1424.3333333333333,1308.0,175.95517105848927
391,3315440.0,75.45454545454545,75.0,7.643935639846512
392,1407975.0,287.9375,277.5,29.117152912845032
393,1591637.0,443.46153846153845,438.0,27.863997682742966
394,2602448.0,654.1666666666666,649.5,24.02371513502624
395,1458960.0,131.66666666666666,136.0,11.440668201153676
396,2557335.0,205.0,205.0,0.0
397,2647541.0,182.66666666666666,181.5,3.944053188733077
398,670339.0,3009.6666666666665,2867.0,248.3939523328931
399,680752.0,509.6666666666667,516.0,52.04058245467879
400,733547.0,1471.75,1458.5,101.99601707909972
401,733963.0,2066.0,2066.0,0.0
402,733965.0,1218.25,1200.5,111.50196186614835
403,781888.0,175.0,175.0,16.0
404,784081.0,62.0,57.5,14.577379737113251
405,879369.0,418.0,426.0,26.733250207684563
406,1277048.0,1166.3333333333333,1187.0,48.780688346471244
407,1405343.0,5571.25,5319.5,558.7626396780659
408,1465585.0,386.0,396.0,26.280537792569366
409,1480183.0,2774.3333333333335,2662.0,190.0812691689765
410,1527634.0,2393.75,2347.5,122.89299207033736
411,1552810.0,450.25,450.5,18.267115262131565
412,2168946.0,1024.0,1023.5,52.97640984438262
413,2168962.0,985.25,983.0,41.23939257554602
414,2432289.0,4895.0,4895.0,0.0
415,2514355.0,698.8,671.0,72.49386180912147
416,2742886.0,1423.25,1376.0,137.40519458885097
417,656123.0,910.5,910.5,28.5
418,769125.0,1043.0,1043.0,161.0
419,768963.0,872.0,872.0,0.0
420,609371.0,2052.7073170731705,2003.0,207.33750544938226
421,656307.0,1596.560975609756,1553.0,112.6936379662693
422,780478.0,1342.595238095238,1311.5,130.297838216875
423,853739.0,1879.0243902439024,1819.0,191.87273320245222
424,1086706.0,601.7692307692307,585.0,51.37267633448016
425,1086714.0,781.075,761.5,57.346921233837826
426,1095770.0,693.0243902439024,679.0,60.5029682016805
427,1095775.0,684.452380952381,671.0,59.577561444426365
428,1119211.0,844.8780487804878,827.0,79.22034572431848
429,1247799.0,2310.4634146341464,2251.0,223.8901186896752
430,1330175.0,366.3636363636364,363.0,10.727529529540456
431,1352256.0,625.5121951219512,614.0,57.54028152190833
432,1491128.0,2061.0731707317073,2013.0,208.287721994958
433,1555232.0,2181.243902439024,2114.0,217.9952763515766
434,1587297.0,331.1578947368421,332.0,14.935874008907962
435,1708403.0,510.4047619047619,501.5,43.893301107186815
436,1727475.0,477.4047619047619,469.0,40.17820987491646
437,1729589.0,641.6904761904761,619.5,71.22883581916945
438,1729648.0,713.5365853658536,695.0,56.0605498267441
439,1925827.0,840.4878048780488,823.0,55.2197922943857
440,1977913.0,2029.0,1978.0,205.38981379259317
